Philip Hall,Derek Taunt
Philip Hall,Karl W. Gruenberg
Philip Hall,David Rees
G. H. Hardy,Richard Rado
G. H. Hardy,Mary Cartwright
G. H. Hardy,I. J. Good
G. H. Hardy,Edward Linfoot
G. H. Hardy,Cyril Offord
G. H. Hardy,Harry Pitt
G. H. Hardy,Srinivasa Ramanujan
G. H. Hardy,Robert Rankin
G. H. Hardy,Donald Spencer
G. H. Hardy,Tirukkannapuram Vijayaraghavan
G. H. Hardy,E. M. Wright
G. H. Hardy,Edward H. Linfoot
G. H. Hardy,Frank Smithies
R. H. Bruck,George I. Glauberman
R. H. Bruck,Sue Whitesides
R. H. Bruck,Michael G. Aschbacher
Richard Hubert Bruck,Michael G. Aschbacher
Richard Hubert Bruck,George I. Glauberman
Richard Hubert Bruck,Sue Whitesides
David Donoho,Emmanuel Candès
David Donoho,Jianqing Fan
Maxim Kontsevich,Serguei Barannikov
Joseph Oesterlé,Loïc Merel
William Browder,Frank Quinn
William Browder,Alejandro Adem
William Browder,Sylvain Cappell
William Browder,Michael Freedman
William Browder,Louis Kauffman
William Browder,Santiago López de Medrano
William Browder,George Lusztig
William Browder,Dennis Sullivan
William Browder,John Wagoner
William Browder,Tadashi Tokieda
William Browder,Alejandro Ádem
Gilbert Strang,Hermann Flaschka
Gilbert Strang,Pavel Grinfeld
Gilbert Strang,Alan Berger
Alfred Tarski,Solomon Feferman
Alfred Tarski,Haim Gaifman
Alfred Tarski,Bjarni Jónsson
Alfred Tarski,Howard Jerome Keisler
Alfred Tarski,Roger Maddux
Alfred Tarski,Richard Montague
Alfred Tarski,Anne C. Morel
Alfred Tarski,Andrzej Mostowski
Alfred Tarski,Julia Robinson
Alfred Tarski,Wanda Szmielew
Alfred Tarski,Robert Vaught
Alfred Tarski,Leonard Gillman
Alfred Tarski,Robert Lawson Vaught
William E. Beckner,Emanuel Carneiro
Charles Fefferman,Matei Machedon
Charles Fefferman,Luis A. Seco
Duong Hong Phong,Paul M. Feehan
Duong Hong Phong,Richard Wentworth
Terence Tao,Monica Vișan
Peter Sarnak,Giuliana Davidoff
Peter Sarnak,William Duke
Peter Sarnak,Alex Eskin
Peter Sarnak,Harald Helfgott
Peter Sarnak,Steven J. Miller
Peter Sarnak,Jonathan Pila
Peter Sarnak,Kannan Soundararajan
Peter Sarnak,Jacob Tsimerman
Peter Sarnak,Akshay Venkatesh
Peter Sarnak,Alexandru Zaharescu
Kiyosi Itô,Shinzo Watanabe
Carl Gauss,Christoph Gudermann
Carl Gauss,Johann Listing
Carl Gauss,Christian Ludwig Gerling
Carl Gauss,Richard Dedekind
Carl Gauss,Bernhard Riemann
Carl Gauss,Christian Peters
Carl Gauss,Moritz Cantor
Joseph Liouville,Nikolai Bugaev
Joseph Liouville,Eugène Charles Catalan
Dmitri Egorov,Pavel Alexandrov
Dmitri Egorov,Nikolai Luzin
Dmitri Egorov,Ivan Petrovsky
Dmitri Egorov,Ivan Privalov
Dmitri Egorov,Adolf Yushkevich
Dmitri Egorov,Dmitrii Menshov
Dmitri Egorov,Pavel Aleksandrov
Dmitri Egorov,Pavel Alexandrov
Dmitri Egorov,Dmitrii Menshov
Edmund Husserl,Edith Stein
Edmund Husserl,Roman Ingarden
Georg Alexander Pick,Charles Loewner
Georg Alexander Pick,Saly Ruth Ramler
Max Wolf,August Kopff
Max Wolf,Heinrich Vogt
Max Wolf,Wilhelm Lorenz
Carl Johannes Thomae,Adolf Piltz
Max Born,Maurice Pryce
Max Born,Mary Bradburn
Max Born,Kaijia Cheng
Max Born,Max Delbrück
Max Born,Walter Elsasser
Max Born,Siegfried Flügge
Max Born,Maria Goeppert-Mayer
Max Born,Herbert S. Green
Max Born,Friedrich Hund
Max Born,Pascual Jordan
Max Born,Edgar Krahn
Max Born,J. Robert Oppenheimer
Max Born,Lothar Wolfgang Nordheim
Max Born,Huanwu Peng
Max Born,Bertha Swirles
Max Born,Victor Frederick Weisskopf
Max Born,Liming Yang
Max Born,Enrico Fermi
Max Born,Victor Weisskopf
Max Born,Robert Oppenheimer
Hermann von Helmholtz,Friedrich Schottky
Hermann von Helmholtz,Albert A. Michelson
Hermann von Helmholtz,Wilhelm Wien
Hermann von Helmholtz,Max Planck
Hermann von Helmholtz,Heinrich Hertz
Hermann von Helmholtz,Gabriel Lippmann
Hermann von Helmholtz,Loránd Eötvös
Hermann von Helmholtz,Otto Lummer
Hermann von Helmholtz,Michael I. Pupin
Hermann von Helmholtz,Arthur Gordon Webster
Hermann von Helmholtz,Henry Augustus Rowland
Weierstraß,Ernst Kötter
Weierstraß,Nikolai Bugaev
Weierstraß,Georg Cantor
Weierstraß,Georg Frobenius
Weierstraß,Lazarus Fuchs
Weierstraß,Wilhelm Killing
Weierstraß,Leo Königsberger
Weierstraß,Sofia Kovalevskaya
Weierstraß,Mathias Lerch
Weierstraß,Hans von Mangoldt
Weierstraß,Eugen Netto
Weierstraß,Adolf Piltz
Weierstraß,Carl Runge
Weierstraß,Arthur Schoenflies
Weierstraß,Friedrich Schottky
Weierstraß,Hermann Schwarz
Weierstraß,Ludwig Stickelberger
Saunders Mac Lane,Steve Awodey
Saunders Mac Lane,David Eisenbud
Saunders Mac Lane,William Howard
Saunders Mac Lane,Irving Kaplansky
Saunders Mac Lane,Roger Lyndon
Saunders Mac Lane,Michael D. Morley
Saunders Mac Lane,Anil Nerode
Saunders Mac Lane,Robert Solovay
Saunders Mac Lane,John G. Thompson
Saunders Mac Lane,Robert M. Solovay
Saunders Mac Lane,J.G. Thompson
Albrecht Fröhlich,Colin Bushnell
Albrecht Fröhlich,Martin J. Taylor
Sally Elizabeth Carlson,Margaret P. Martin
Jürgen Moser,Charles Conley
Jürgen Moser,Håkan Eliasson
Karel Petr,Vojtěch Jarník
Friedrich Bessel,Heinrich Scherk
Friedrich Bessel,Friedrich Wilhelm Argelander
Heinrich Wilhelm Brandes,Heinrich Scherk
Ernst Eduard Kummer,Gotthold Eisenstein
Ernst Eduard Kummer,Adolf Kneser
Ernst Eduard Kummer,Franz Mertens
Ernst Eduard Kummer,Georg Frobenius
Ernst Eduard Kummer,Lazarus Fuchs
Ernst Eduard Kummer,Wilhelm Killing
Ernst Eduard Kummer,Hermann Schwarz
Ernst Eduard Kummer,Georg Cantor
Ernst Eduard Kummer,Hans Carl Friedrich von Mangoldt
Ernst Eduard Kummer,Adolf Piltz
Ernst Eduard Kummer,Friedrich Prym
Nikolaus Wolfgang Fischer,Gotthold Eisenstein
Béla Bollobás,Keith Ball
Béla Bollobás,József Balogh
Béla Bollobás,Graham Brightwell
Béla Bollobás,Timothy Gowers
Béla Bollobás,Penny Haxell
Béla Bollobás,Imre Leader
Béla Bollobás,Jonathan Partington
Béla Bollobás,Charles Read
Béla Bollobás,Yoshiharu Kohayakawa
Béla Bollobás,Robert Morris
Harald Cramér,Kai Lai Chung
Harald Cramér,Ulf Grenander
Harald Cramér,Leo Törnqvist
Harald Cramér,Herman Wold
Harald Cramér,Kai-Lai Chung
Lars Gårding,Lars Hörmander
Einar Carl Hille,George Maltese
Einar Carl Hille,Thomas L. Saaty
Einar Carl Hille,Irving Segal
Lars Hörmander,Germund Dahlquist
Lars Hörmander,Nils Dencker
Aryeh Dvoretzky,Shmuel Gal
Aryeh Dvoretzky,Branko Grünbaum
Aryeh Dvoretzky,Joram Lindenstrauss
F. Riesz,Steven Gaal
F. Riesz,János Aczél
F. Riesz,John Horvath
F. Riesz,Tibor Radó
F. Riesz,Alfréd Rényi
F. Riesz,Alfred Renyi
Shlomo Sternberg,Victor Guillemin
Shlomo Sternberg,Ravindra Kulkarni
Shlomo Sternberg,Yael Karshon
Shlomo Sternberg,Steve Shnider
Percy Williams Bridgman,John C. Slater
Percy Williams Bridgman,Francis Birch
Percy Williams Bridgman,Gerald Holton
Percy Williams Bridgman,John Hasbrouck Van Vleck
Percy Williams Bridgman,John Clarke Slater
Nathan Rosen,Moshe Carmeli
Nathan Rosen,Asher Peres
Nathan Rosen,Joshua Zak
Fernando J. Corbató,Jerome H. Saltzer
Fernando J. Corbató,Jerry Saltzer
Nikolai Zhukovsky,S. Chaplygin
Nikolai Zhukovsky,L. I. Sedov
Nikolai Zhukovsky,V. V. Shuleikin
Boris Levitan,Grigory Isaakovich Barenblatt
Boris Levitan,Grigory Barenblatt
Vladimir Smirnov,Leonid Kantorovich
Vladimir Smirnov,Solomon Mikhlin
Vladimir Smirnov,Sergei Sobolev
P.A.P. Moran,Susan R. Wilson
P.A.P. Moran,Warren Ewens
P.A.P. Moran,Edward J. Hannan
P.A.P. Moran,Charles E. M. Pearce
Jean Gaston Darboux,Stanisław Zaremba
Jean Gaston Darboux,Émile Borel
Jean Gaston Darboux,Élie Cartan
Jean Gaston Darboux,Édouard Goursat
Jean Gaston Darboux,Émile Picard
Jean Gaston Darboux,Thomas Stieltjes
Jean Gaston Darboux,Gheorghe Țițeica
Jean Gaston Darboux,Thomas Stieltjes
Charles Émile Picard,Stanisław Zaremba
Charles Émile Picard,Sergei Bernstein
Charles Émile Picard,Paul Dubreil
Charles Émile Picard,Jacques Hadamard
Charles Émile Picard,Gaston Julia
Charles Émile Picard,Traian Lalescu
Charles Émile Picard,Philippe Le Corbeiller
Charles Émile Picard,Paul Painlevé
Charles Émile Picard,Mihailo Petrović
Charles Émile Picard,Simion Stoilow
Charles Émile Picard,Ernest Vessiot
Charles Émile Picard,Henri Villat
Charles Émile Picard,André Weil
Stanisław Gołąb,Marek Kuczma
Włodzimierz Stożek,Stanislaw Ulam
Tadeusz Ważewski,Anna Zofia Krygowska
Tadeusz Ważewski,Stanisław Łojasiewicz
Siemion Fajtlowicz,Ermelinda DeLaViña
George Dantzig,Robert Fourer
George Dantzig,Alfredo Noel Iusem
George Dantzig,Ellis L. Johnson
George Dantzig,Thomas Magnanti
George Dantzig,Roger J-B Wets
George Dantzig,Yinyu Ye
Lucien Le Cam,Julius R. Blum
Lucien Le Cam,Thomas S. Ferguson
Lucien Le Cam,Stephen Stigler
Lucien Le Cam,Jane-Ling Wang
Lucien Le Cam,Grace Yang
Lucien Le Cam,Bin Yu
Erich Leo Lehmann,Allan Birnbaum
Erich Leo Lehmann,Peter J. Bickel
Erich Leo Lehmann,David Draper
Henryk Iwaniec,Étienne Fouvry
Henryk Iwaniec,Harald Helfgott
Henryk Iwaniec,Steven J. Miller
Vladimir Fock,Aleksandr Danilovich Aleksandrov
Vladimir Fock,F. I. Fedorov
Vladimir Fock,Yu. A. Yappa
Yuri Burago,Sergei Ivanov
Yuri Burago,Grigori Perelman
Victor Zalgaller,Yuri Burago
Yuri Manin,Alexander Beilinson
Yuri Manin,Vladimir Berkovich
Yuri Manin,Mariusz Wodzicki
Yuri Manin,Vladimir Drinfeld
Yuri Manin,Mikhail Kapranov
Yuri Manin,Victor Kolyvagin
Yuri Manin,Alexander L. Rosenberg
Yuri Manin,Vyacheslav Shokurov
Yuri Manin,Alexei Skorobogatov
Yuri Manin,Yuri Tschinkel
Patrick X. Gallagher,Dorian M. Goldfeld
Frank Morley,Harry Bateman
Frank Morley,Leonard Blumenthal
Frank Morley,Arthur Coble
Frank Morley,Teresa Cohen
Frank Morley,Francis Murnaghan
Frank Morley,Boyd Patterson
Frank Morley,Mabel M. Young
Clifford Truesdell,Walter Noll
Jean Reignier,Ingrid Daubechies
Alex Grossmann,Ingrid Daubechies
E. H. Moore,Leonard Eugene Dickson
E. H. Moore,George David Birkhoff
E. H. Moore,R. W. Barnard
E. H. Moore,George Birkhoff
E. H. Moore,T. H. Hildebrandt
E. H. Moore,Derrick Norman Lehmer
E. H. Moore,Robert Lee Moore
E. H. Moore,Oswald Veblen
E. H. Moore,Anna Wheeler
E. H. Moore,L. E. Dickson
E. H. Moore,Leonard Dickson
E. H. Moore,R. L. Moore
Abraham Adrian Albert,Richard Block
Abraham Adrian Albert,Nathan Divinsky
Abraham Adrian Albert,Murray Gerstenhaber
Abraham Adrian Albert,Anatol Rapaport
Abraham Adrian Albert,Richard D. Schafer
Abraham Adrian Albert,Daniel Zelinsky
Burton W. Jones,Irving Reiner
Burton W. Jones,Mary P. Dolciani
Burton W. Jones,William J. LeVeque
Ivan M. Niven,Margaret Maxfield
Arnold Ross,Charles Misner
Arnold Ross,Charles W. Misner
Arnold Ross,Charles William Misner
Johann Friedrich Pfaff,Carl Friedrich Gauss
Johann Friedrich Pfaff,Carl Gauss
Johann Friedrich Pfaff,August Möbius
Johann Friedrich Pfaff,Karl Mollweide
Johann Listing,Edward Leamington Nichols
Bernhard Riemann,Gustav Roch
Bernhard Riemann,Eduard Selling
Moritz Cantor,Karl Bopp
Joseph-Louis Lagrange,Siméon Poisson
Joseph-Louis Lagrange,Joseph Fourier
Joseph-Louis Lagrange,Giovanni Plana
Joseph-Louis Lagrange,Siméon Poisson
Joseph-Louis Lagrange,Giovanni Plana
Pierre-Simon Laplace,Siméon Poisson
Pierre-Simon Laplace,Siméon Poisson
Pierre-Simon Laplace,Napoleon Bonaparte
Michel Chasles,Jean Gaston Darboux
Michel Chasles,Hubert Anson Newton
Michel Chasles,Gaston Darboux
Michel Chasles,Hubert Newton
Johann Encke,Leopold Kronecker
Kurt Hensel,Jessie Forbes Cameron
Kurt Hensel,Abraham Fraenkel
Kurt Hensel,Helmut Hasse
Kurt Hensel,Reinhold Strassmann
Clarence Adams,Anthony Morse
Clarence Adams,James A. Clarkson
Clarence Adams,Albert Wilansky
Robert D. Carmichael,William Martin
Bernard Koopman,Francis J. Murray
Marston Morse,Emilio Baiada
Marston Morse,Gustav Hedlund
Marston Morse,Sumner Myers
Marston Morse,Arthur Sard
Marshall H. Stone,Holbrook MacNeille
Marshall H. Stone,Harvard
Marshall H. Stone,John W. Calkin
Marshall H. Stone,William Frederick Eberlein
Marshall H. Stone,Edwin Hewitt
Marshall H. Stone,George Mackey
Marshall H. Stone,Richard V. Kadison
Marshall H. Stone,U. Chicago
Marshall H. Stone,Bernard A. Galler
Marshall H. Stone,Ádám Korányi
Marshall H. Stone,Richard Kadison
Hassler Whitney,R. Eliot Chamberlin
Hassler Whitney,James Eells
Hassler Whitney,Wilfred Kaplan
Hassler Whitney,Paul Olum
Hassler Whitney,Herbert Robbins
Hassler Whitney,Herbert Ellis Robbins
David Widder,Donald J. Newman
David Widder,R. Creighton Buck
David Widder,"Ralph P. Boas, Jr."
David Widder,Solomon W. Golomb
David Widder,Harry Pitt
David Widder,Harry Pollard
David Widder,"Ralph Philip Boas, Jr."
Joseph L. Walsh,Joseph Leo Doob
Joseph L. Walsh,Maurice Heins
Joseph L. Walsh,Donald J. Newman
Joseph L. Walsh,Theodore J. Rivlin
Joseph L. Walsh,Edward B. Saff
Joseph L. Walsh,Richard S. Varga
Joseph L. Walsh,Joseph L. Doob
David Blackwell,Roger J-B Wets
Paul Halmos,Errett Bishop
Paul Halmos,Bernard A. Galler
Paul Halmos,Donald Sarason
Paul Halmos,V. S. Sunder
Gilbert Bliss,Magnus Hestenes
Gilbert Bliss,Lloyd Dines
Gilbert Bliss,A. S. Householder
Gilbert Bliss,Gillie Larew
Gilbert Bliss,Edward McShane
Gilbert Bliss,D. M. Smith
Gilbert Bliss,Marion E. Stark
Gilbert Bliss,James H. Taylor
Lawrence Murray Graves,Edward McShane
Carl Gustav Jacob Jacobi,Friedrich Richelot
Carl Gustav Jacob Jacobi,Otto Hesse
Carl Gustav Jacob Jacobi,Paul Gordan
Carl Gustav Jacob Jacobi,Friedrich Julius Richelot
Heinrich Schröter,Victor Eberhard
Heinrich Schröter,Moritz Pasch
Heinrich Schröter,Jakob Rosanes
Heinrich Schröter,Rudolf Sturm
Olaus Henrici,G. B. Mathews
Olaus Henrici,Raphael Weldon
Gustav Kirchhoff,Loránd Eötvös
Gustav Kirchhoff,Edward Leamington Nichols
Gustav Kirchhoff,Gabriel Lippmann
Gustav Kirchhoff,Dmitri Ivanovich Mendeleev
Gustav Kirchhoff,Max Planck
Gustav Kirchhoff,Jules Piccard
Gustav Kirchhoff,Max Noether
Gustav Kirchhoff,Heike Kamerlingh Onnes
Gustav Kirchhoff,Ernst Schröder
Max Noether,Richard Baldus
Max Noether,Emanuel Lasker
Max Noether,William Osgood
Max Noether,Hans Reichenbach
Wilhelm Scheibner,William Edward Story
Wilhelm Scheibner,Emil Weyr
Solomon Lefschetz,Clifford Truesdell
Solomon Lefschetz,Edward Begle
Solomon Lefschetz,Richard Bellman
Solomon Lefschetz,Felix Browder
Solomon Lefschetz,Clifford Dowker
Solomon Lefschetz,George F. D. Duff
Solomon Lefschetz,Ralph Fox
Solomon Lefschetz,Ralph Gomory
Solomon Lefschetz,John McCarthy
Solomon Lefschetz,Robert Prim
Solomon Lefschetz,Paul A. Smith
Solomon Lefschetz,Norman Steenrod
Solomon Lefschetz,Arthur Harold Stone
Solomon Lefschetz,Albert W. Tucker
Solomon Lefschetz,John Tukey
Solomon Lefschetz,Henry Wallman
Solomon Lefschetz,Shaun Wylie
Solomon Lefschetz,John Wilder Tukey
Otto Wilhelm Fiedler,Emil Weyr
Otto Wilhelm Fiedler,Marcel Grossmann
Carl Gottfried Neumann,Emil Weyr
Carl Gottfried Neumann,William Edward Story
Wilhelm Wirtinger,Teaching activity
Klaus Schmidt,Giles Atkinson
Klaus Schmidt,Roger Butler
Klaus Schmidt,Zaqueu Coelho
Klaus Schmidt,Manfred Einsiedler
Klaus Schmidt,Ulrich Haboeck
Klaus Schmidt,Andrew Harding
Klaus Schmidt,Jane M. Hawkins
Klaus Schmidt,David Pask
Klaus Schmidt,Geoffrey Riley
Klaus Schmidt,Thomas Ward
Azriel Rosenfeld,Narendra Ahuja
Azriel Rosenfeld,Larry Davis
Azriel Rosenfeld,Matti Pietikäinen
Azriel Rosenfeld,Angela Y. Wu
Azriel Rosenfeld,David S. Doermann
Joseph Fels Ritt,Howard Levi
Joseph Fels Ritt,Ellis Kolchin
Joseph Fels Ritt,Edgar Lorch
Fritz Bopp,Friedrich L. Bauer
Fritz Bopp,Rudolf Haag
Fritz Bopp,Klaus Samelson
Fritz Bopp,Friedrich Ludwig Bauer
Josef Stoer,Bingsheng He
Ernst Leonard Lindelöf,Rolf Herman Nevanlinna
Ernst Leonard Lindelöf,Rolf Nevanlinna
Lars Ahlfors,Paul Garabedian
Lars Ahlfors,Dale Husemoller
Lars Ahlfors,Albert Marden
Lars Ahlfors,Robert Osserman
Lars Ahlfors,Henry Pollak
Lars Ahlfors,Halsey Royden
Lars Ahlfors,George Springer
Leo Sario,Burton Rodin
Leo Sario,Abraham Silvers
Leo Sario,Dennis Hada
Gustav Elfving,Pentti Suomela
András Frank,András Sebő
András Frank,Éva Tardos
Enrico Fermi,Marvin L. Goldberger
Enrico Fermi,Harold Agnew
Enrico Fermi,Edoardo Amaldi
Enrico Fermi,Owen Chamberlain
Enrico Fermi,Geoffrey Chew
Enrico Fermi,Mildred Dresselhaus
Enrico Fermi,Jerome Friedman
Enrico Fermi,Richard Garwin
Enrico Fermi,Marvin Goldberger
Enrico Fermi,Tsung-Dao Lee
Enrico Fermi,Ettore Majorana
Enrico Fermi,Arthur Rosenfeld
Enrico Fermi,Emilio Segrè
Enrico Fermi,Sam Treiman
Robert Delbourgo,Peter D. Jarvis
Walter Gilbert,George M. Church
Walter Gilbert,Helen Donis-Keller
Walter Gilbert,Jack Greenblatt
Walter Gilbert,Gerald Guralnik
Walter Gilbert,Benno Müller-Hill
Walter Gilbert,George Church
John Polkinghorne,David Fairlie
John Polkinghorne,Peter Goddard
John Polkinghorne,Peter Landshoff
John Polkinghorne,Sir Tom Kibble
John Polkinghorne,James Stirling
Riazuddin,Masud Ahmad
John Taylor,Ray Streater
John Taylor,Paul Frampton
John Taylor,John Harnad
John Taylor,David Olive
John Taylor,Douglas Ross
John Taylor,Raymond Streater
Christopher Llewellyn Smith,John Wheater
Christopher Llewellyn Smith,Ian Hinchliffe
Crispin Gardiner,Peter Drummond (physicist)
Crispin Gardiner,Monika Ritsch-Marte
Peter W. Higgs,Lalit Mohan Nath
Peter W. Higgs,Lewis Ryder
Peter W. Higgs,David Wallace
Peter W. Higgs,Christopher Bishop
Eduardo Fradkin,Eun-Ah Kim
Eduardo Fradkin,Antonio H. Castro Neto
Murray Gell-Mann,Kenneth G. Wilson
Murray Gell-Mann,Sidney Coleman
Murray Gell-Mann,Rod Crewther
Murray Gell-Mann,James Hartle
Murray Gell-Mann,Christopher T. Hill
Murray Gell-Mann,Barton Zwiebach
Murray Gell-Mann,Sidney R. Coleman
H. R. Krishnamurthy,Madan Rao
H. R. Krishnamurthy,Pinaki Majumdar
H. R. Krishnamurthy,Tathagat Avatar Tulsi
David Thouless,J. Michael Kosterlitz
Pascal Vitali Fua,Raquel Urtasun
Darrell Duffie,Monika Piazzesi
Darrell Duffie,Lasse Heje Pedersen
Richard Mattson,John Hopcroft
Richard Mattson,John Edward Hopcroft
M. J. Seaton,Paul C. W. Davies
M. J. Seaton,Paul Davies
M. J. Seaton,Helen Mason
Viktor von Lang,Franz S. Exner
Viktor von Lang,Franz Serafin Exner
Viktor von Lang,Franz-Serafin Exner
Marian Smoluchowski,Józef Patkowski
Marian Smoluchowski,Stanisław Loria
Marian Smoluchowski,Wacław Dziewulski
Lise Meitner,Arnold Flammersfeld
Lise Meitner,Kan-Chang Wang
Lise Meitner,Nikolaus Riehl
Felix Ehrenhaft,Georg Stetter
Felix Ehrenhaft,Walter Thirring
Karl Lark-Horovitz,Hellmut Fritzsche
Vincent Moncrief,Edward Seidel
Carlton M. Caves,Samuel L. Braunstein
Carlton M. Caves,Michael Nielsen
William H. Press,Ethan Vishniac
William H. Press,David Spergel
William H. Press,Robert Brandenberger
William H. Press,Adam Riess
Arthur Jaffe,Ezra Getzler
Arthur Jaffe,Joel Feldman
Arthur Jaffe,Clifford Taubes
Jerrold Marsden,Graciela Chichilnisky
Jerrold Marsden,Tudor Ratiu
Ralph Fowler,Maurice Pryce
Ralph Fowler,Harrie Massey
Ralph Fowler,Paul Dirac
Michael Fisher,Jill Bonner
Michael Fisher,Gunduz Caginalp
Michael Fisher,Andrea Liu
Michael Fisher,Graeme Milton
Michael Fisher,David R. Nelson
Donald Lynden-Bell,Ofer Lahav
Donald Lynden-Bell,Somak Raychaudhury
Donald Lynden-Bell,Simon White
Samuel Frederick Edwards,Elliott H. Lieb
Samuel Frederick Edwards,Monica Olvera de la Cruz
Samuel Frederick Edwards,Michael Cates
Samuel Frederick Edwards,Nigel Goldenfeld
Gerald Edward Brown,Elliott H. Lieb
Gerald Edward Brown,Che-Ming Ko
Gerald Edward Brown,Kevin S. Bedell
Robert Pound,Michio Kaku
Robert Pound,Glen Rebka
Robert Pound,Neil S. Sullivan
David M. Kreps,Robert Gibbons
David M. Kreps,Chi-fu Huang
Parag Pathak,Gabriel Carroll
Andrzej Skrzypacz,Yuliy Sannikov
Joseph Shalika,Freydoon Shahidi
Joseph Shalika,Ramin Takloo-Bighash
Joseph Schumpeter,James Tobin
Joseph Schumpeter,Ferdinand A. Hermens
Joseph Schumpeter,Paul Samuelson
Joseph Schumpeter,Anne Carter
Joseph Schumpeter,Nicholas Georgescu-Roegen
Joseph Schumpeter,Hyman Minsky
Edmund Phelps,Gylfi Zoega
Janet Yellen,Charles Engel
Marcel Kessel Richter,Andreu Mas-Colell
Ferdinand Georg Frobenius,Konrad Knopp
Ferdinand Georg Frobenius,Richard Fuchs
Ferdinand Georg Frobenius,Edmund Landau
Ferdinand Georg Frobenius,Issai Schur
Ferdinand Georg Frobenius,Walter Schnee
Karl Pearson,Philip Hall
Karl Pearson,John Wishart
Karl Pearson,Julia Bell
Karl Pearson,Nicholas Georgescu-Roegen
Brian Hartley,Ian Stewart
Derek Taunt,Roger Carter
A. E. H. Love,G. H. Hardy
A. E. H. Love,G.H. Hardy
E. T. Whittaker,G. H. Hardy
E. T. Whittaker,Alexander Aitken
E. T. Whittaker,George C. McVittie
E. T. Whittaker,R. S. Vaidyanathaswamy
E. T. Whittaker,G. N. Watson
E. T. Whittaker,G.H. Hardy
E. T. Whittaker,W. V. D. Hodge
Mary Cartwright,Walter Hayman
Mary Cartwright,Elizabeth McHarg
Edward Linfoot,Emil Wolf
Harry Pitt,Clive Granger
Robert Rankin,Michael P. Drazin
Donald Spencer,Patrick X. Gallagher
Donald Spencer,Pierre Conner
Donald Spencer,Phillip Griffiths
Donald Spencer,Robert Hermann
Donald Spencer,Roger Horn
Donald Spencer,Louis Howard
Donald Spencer,Joseph J. Kohn
Donald Spencer,Suresh H. Moolgavkar
Donald Spencer,Joseph Kohn
Don Zagier,Maryna Viazovska
Don Zagier,Svetlana Katok
Don Zagier,Maxim Kontsevich
Don Zagier,Joseph Oesterlé
Werner Müller,Maryna Viazovska
John Coleman Moore,William Browder
John Coleman Moore,Paul Baum
John Coleman Moore,Robin Hartshorne
John Coleman Moore,Eric Lander
John Coleman Moore,J. Peter May
John Coleman Moore,Haynes Miller
John Coleman Moore,Joseph Neisendorfer
John Coleman Moore,Michael Rosen
John Coleman Moore,James Stasheff
John Coleman Moore,Richard Swan
John Coleman Moore,Robert Thomason
Alejandro Adem,Bernardo Uribe
Sylvain Cappell,Shmuel Weinberger
Michael Freedman,Ian Agol
George Lusztig,Corrado de Concini
George Lusztig,Ian Grojnowski
George Lusztig,Xuhua He
Dennis Sullivan,Harold Abelson
Dennis Sullivan,Curtis T. McMullen
Dennis Sullivan,Hal Abelson
Dennis Sullivan,Curtis McMullen
Peter K. Henrici,Gilbert Strang
Peter K. Henrici,William B. Gragg
Solomon Feferman,Jon Barwise
Solomon Feferman,Carolyn Talcott
Haim Gaifman,Arnon Avron
Bjarni Jónsson,Peter Fillmore
Bjarni Jónsson,Frederick Galvin
Howard Jerome Keisler,Frederick Rowbottom
Richard Montague,Nino Cocchiarella
Richard Montague,Hans Kamp
Andrzej Mostowski,Andrzej Ehrenfeucht
Andrzej Mostowski,Moshé Machover
Andrzej Mostowski,Helena Rasiowa
Andrzej Mostowski,Roman Sikorski
Robert Vaught,James Baumgartner
Robert Vaught,Ronald Fagin
Robert Vaught,Julia Knight
Robert Vaught,Jack Silver
Robert Vaught,Michael D. Morley
Elias Stein,William E. Beckner
Elias Stein,Charles Fefferman
Elias Stein,Philip Gressman
Elias Stein,C. Robin Graham
Elias Stein,David Jerison
Elias Stein,Steven G. Krantz
Elias Stein,Lillian Pierce
Elias Stein,Duong Hong Phong
Elias Stein,Christopher D. Sogge
Elias Stein,Hart F. Smith
Elias Stein,Robert Strichartz
Elias Stein,Terence Tao
Elias Stein,Sundaram Thangavelu
Elias Stein,Gregg Zuckerman
Joseph J. Kohn,Steven G. Krantz
Joseph J. Kohn,David Catlin
Joseph J. Kohn,Gerald Folland
Joseph J. Kohn,Pengfei Guan
Joseph J. Kohn,Mei-Chi Shaw
Paul Cohen,Peter Sarnak
Alex Eskin,Moon Duchin
Kannan Soundararajan,Maksym Radziwill
Siméon Poisson,Joseph Liouville
Siméon Poisson,Michel Chasles
Louis Jacques Thénard,Joseph Liouville
Eugène Charles Catalan,François Deruyts
Eugène Charles Catalan,Charles Hermite
Eugène Charles Catalan,Constantin Le Paige
Pavel Alexandrov,Aleksandr Kurosh
Pavel Alexandrov,Lev Pontryagin
Pavel Alexandrov,Andrey Tikhonov
Pavel Alexandrov,Lev Tumarkin
Nikolai Luzin,Pavel Alexandrov
Nikolai Luzin,Pavel Aleksandrov
Nikolai Luzin,Nina Bari
Nikolai Luzin,Aleksandr Khinchin
Nikolai Luzin,Andrey Kolmogorov
Nikolai Luzin,Alexander Kronrod
Nikolai Luzin,Mikhail Lavrentyev
Nikolai Luzin,Alexey Lyapunov
Nikolai Luzin,Lazar Lyusternik
Nikolai Luzin,Pyotr Novikov
Nikolai Luzin,Lev Schnirelmann
Nikolai Luzin,Pavel Urysohn
